,flow_id,bwd_pkt_flow_id,src_ip,src_port,dst_ip,dst_port,proto,bi_pktTotalCount,bi_octetTotalCount,bi_min_ps,bi_max_ps,bi_avg_ps,bi_std_dev_ps,bi_flowStart,bi_flowEnd,bi_flowDuration,bi_min_piat,bi_max_piat,bi_avg_piat,bi_std_dev_piat,f_pktTotalCount,f_octetTotalCount,f_min_ps,f_max_ps,f_avg_ps,f_std_dev_ps,f_flowStart,f_flowEnd,f_flowDuration,f_min_piat,f_max_piat,f_avg_piat,f_std_dev_piat,b_pktTotalCount,b_octetTotalCount,b_min_ps,b_max_ps,b_avg_ps,b_std_dev_ps,b_flowStart,b_flowEnd,b_flowDuration,b_min_piat,b_max_piat,b_avg_piat,b_std_dev_piat
89,24c74db25f2de6ede938cae3ab4718c3,31b3b4bac3f016932392cc812921865e,172.16.255.1,10714,204.9.163.158,80,6,10,770,40,321,77.0,83.53681823004752,1295981828.102366,1295981828.332891,0.23052501678466797,9.083747863769531e-05,0.07671999931335449,0.023052501678466796,0.03584534173338518,5,277,40,105,55.4,25.231726060656253,1295981828.102366,1295981828.2567,0.15433406829833984,0.00011110305786132812,0.07791304588317871,0.01714822981092665,0.038437723416374,5.0,493.0,40.0,321.0,98.6,111.29707992575545,1295981828.178372,1295981828.332891,0.15451908111572266,0.000408172607421875,0.07702398300170898,0.03090381622314453,0.03807945356425157
90,255feaac0854ab06975ebd1100f75dc9,562d6ee6f3b2a39c25f06724010fda29,192.168.3.131,57205,208.50.77.134,5480,6,3,120,40,40,40.0,,1295981779.806916,1295981779.887562,0.08064603805541992,2.4080276489257812e-05,0.08062195777893066,0.026882012685139973,0.0402989387512207,2,80,40,40,40.0,,1295981779.806916,1295981779.887562,0.08064603805541992,0.08064603805541992,0.08064603805541992,0.026882012685139973,,1.0,40.0,40.0,40.0,40.0,,1295981779.887538,1295981779.887538,,,,,
91,2587542802fae0d2943727aa20b13fb9,43cd379ae2229e4e3a8009e7cb7e6d53,172.16.255.1,50983,2.120.66.172,23852,17,2,100,46,54,50.0,4.0,1295981672.794874,1295981673.013863,0.21898913383483887,0.21898913383483887,0.21898913383483887,0.10949456691741943,,1,46,46,46,46.0,,1295981672.794874,1295981672.794874,,,,,,1.0,54.0,54.0,54.0,54.0,,1295981673.013863,1295981673.013863,,,,,
92,2589683f6f44736e2041768de83b5f61,d3592974c60ab2c2feab9f35b87fc5ef,192.168.3.131,56454,65.54.95.75,80,6,15,6276,40,1500,418.4,588.0676605062832,1295981719.276964,1295981723.314749,4.037785053253174,2.8848648071289062e-05,3.0576322078704834,0.2691856702168783,0.8010875293221069,7,1184,40,932,169.14285714285714,311.4626455802312,1295981719.276964,1295981723.298074,4.0211100578308105,0.00039696693420410156,3.0576632022857666,0.28722214698791504,1.1146563725864613,8.0,5092.0,40.0,1500.0,636.5,679.415741648661,1295981719.28991,1295981723.314749,4.024838924407959,0.0007929801940917969,3.057662010192871,0.5031048655509949,1.0599606496610685
93,25b50b1f77d1d6450377e38ece8e9a11,e86413c421cead0dc55b95fc204a29fe,72.14.213.103,80,192.168.3.131,57896,6,4,160,40,40,40.0,,1295981652.315213,1295981661.445785,9.130572080612183,8.296966552734375e-05,9.105756998062134,2.2826430201530457,4.286657854538545,2,80,40,40,40.0,,1295981652.315213,1295981661.445785,9.130572080612183,9.130572080612183,9.130572080612183,2.2826430201530457,,2.0,80.0,40.0,40.0,40.0,,1295981652.315296,1295981661.421053,9.105756998062134,9.105756998062134,9.105756998062134,4.552878499031067,
94,2626051ce550cb817d4bd7fcc9d4bd2b,7068424fd4a5a6a60b29bea1ff9bc6d1,192.168.3.131,58353,208.82.236.130,80,6,17,10863,40,1500,639.0,677.3849370492205,1295981585.227802,1295981585.457458,0.22965598106384277,9.5367431640625e-07,0.07450604438781738,0.013509175356696634,0.02490610247291422,7,735,40,483,105.0,154.37338778799557,1295981585.227802,1295981585.407457,0.1796550750732422,0.00022792816162109375,0.07532310485839844,0.011228442192077637,0.030429099850893336,10.0,10128.0,40.0,1500.0,1012.8,651.1744466730862,1295981585.278588,1295981585.457458,0.17886996269226074,9.5367431640625e-07,0.07477998733520508,0.017886996269226074,0.028290078502676806
95,2775742967366e81e486f8a54e5d65ad,57e32c4926bf77adec87171f9ffa3bdb,172.16.255.1,10692,10.1.1.2,50023,6,2,104,52,52,52.0,,1295981728.777989,1295981731.786759,3.008769989013672,3.008769989013672,3.008769989013672,1.504384994506836,,2,104,52,52,52.0,,1295981728.777989,1295981731.786759,3.008769989013672,3.008769989013672,3.008769989013672,1.504384994506836,,,,,,,,,,,,,,
96,27ee54a339e7a8c7e829752106f95476,b12c732110be7fd155f022e0401059ee,192.168.3.131,56141,65.54.95.75,80,6,16,3222,40,726,201.375,259.5310374020803,1295981598.051761,1295981603.288665,5.236904144287109,4.410743713378906e-05,3.7085719108581543,0.32730650901794434,0.9237055111729743,9,2429,40,726,269.8888888888889,322.30435734788335,1295981598.051761,1295981603.273236,5.221475124359131,0.00019598007202148438,3.708616018295288,0.34809834162394204,1.1848655603786886,7.0,793.0,40.0,207.0,113.28571428571429,81.25394809873949,1295981598.064013,1295981603.288665,5.224652051925659,0.0012748241424560547,3.9101059436798096,0.7463788645608085,1.394519845361695
97,2830dd939660f27e663d4f4161da29f4,7992b3df8568b8c4335561050e5d3858,172.16.255.1,50983,213.19.120.150,16763,17,2,576,57,519,288.0,231.0,1295981657.421595,1295981657.672532,0.25093698501586914,0.25093698501586914,0.25093698501586914,0.12546849250793457,,1,57,57,57,57.0,,1295981657.421595,1295981657.421595,,,,,,1.0,519.0,519.0,519.0,519.0,,1295981657.672532,1295981657.672532,,,,,
98,283ce0f886cf09b7985a896342883b8d,67e80047f60f7c385c33287ead420ac5,192.168.3.131,56511,65.54.95.68,80,6,191,200172,40,1500,1048.0209424083769,671.38915891067,1295981737.325325,1295981740.401999,3.076673984527588,,2.965510845184326,0.016108240756688944,0.21453811671587036,56,3153,40,941,56.30357142857143,119.30302349821785,1295981737.325325,1295981740.401999,3.076673984527588,0.00022792816162109375,2.9655449390411377,0.016108240756688944,0.3959674771858208,135.0,197019.0,40.0,1500.0,1459.4,233.74795542777838,1295981737.337364,1295981740.401965,3.064600944519043,,2.965540885925293,0.022700747737178097,0.2551679413690395
99,2875362f1462ac3b2a0271b185519e3e,350f43acdb1c48b7561221469eae592a,192.168.3.131,57231,204.14.234.101,8443,6,11,6717,40,1500,610.6363636363636,675.5679459438384,1295981838.177888,1295981838.428889,0.25100111961364746,9.5367431640625e-07,0.2010960578918457,0.022818283601240677,0.059616839213378896,6,3380,40,1500,563.3333333333334,666.250870335058,1295981838.177888,1295981838.428889,0.25100111961364746,3.814697265625e-06,0.20885109901428223,0.022818283601240677,0.08092202353021045,5.0,3337.0,40.0,1500.0,667.4,682.266106442347,1295981838.214162,1295981838.227793,0.013630867004394531,9.5367431640625e-07,0.0077838897705078125,0.002726173400878906,0.003225058684980034
100,28a5f469fe6517cfa61665975e9d4a75,b2061c699419991a42704450bc6dc66e,192.168.3.131,56427,65.54.95.75,80,6,134,129986,40,1500,970.044776119403,689.8720827315834,1295981710.088158,1295981723.313938,13.225780010223389,,9.900880098342896,0.09869985082256261,0.8941269508109704,44,2686,40,954,61.04545454545455,136.18602827574003,1295981710.088158,1295981723.297883,13.209725141525269,0.00028514862060546875,9.900880098342896,0.09932124166560352,1.552091992013829,90.0,127300.0,40.0,1500.0,1414.4444444444443,313.17709264571806,1295981710.10023,1295981723.313938,13.21370792388916,,9.916983842849731,0.14681897693210177,1.0913389383642698
101,28ed50f9c59ba7912a410957f3fb1c01,4a50ac27ef5f0ad0e035813d1269d9a3,172.16.255.1,10624,213.166.51.4,33033,6,1,52,52,52,52.0,,1295981645.564499,1295981645.564499,,,,,,1,52,52,52,52.0,,1295981645.564499,1295981645.564499,,,,,,,,,,,,,,,,,,
102,29222dc47bd192e0d09c362a66059f19,d92eda59804d1bc92e7515355cc927b0,10.0.2.15,2532,207.46.125.253,7001,17,4,192,48,48,48.0,,1295981658.934686,1295981768.992349,110.05766296386719,0.0576629638671875,109.94233703613281,27.514415740966797,51.80013212331508,2,96,48,48,48.0,,1295981658.934686,1295981768.934686,110.0,110.0,110.0,36.666666666666664,,2.0,96.0,48.0,48.0,48.0,,1295981658.992349,1295981768.992349,110.0,110.0,110.0,55.0,
103,29c340f662774850df6174304df834b8,b66331d1803a8ad893bf2717d31d5126,192.168.3.131,57246,204.14.234.85,443,6,107,77825,40,1500,727.3364485981308,672.8882500703327,1295981790.211857,1295981835.765694,45.553836822509766,,13.391972064971924,0.4257367927337361,1.9372023054878469,48,33421,40,1500,696.2708333333334,655.6700688221978,1295981790.211857,1295981835.627763,45.41590595245361,9.5367431640625e-07,13.530681133270264,0.4284519429476756,2.8632092377944653,59.0,44404.0,40.0,1500.0,752.6101694915254,685.5400448674902,1295981790.252977,1295981835.765694,45.5127170085907,,13.431693077087402,0.7714019831964525,2.5776235758653767
104,2a3a22e4bd3e4e11e56933527080eea8,b7eec0a0c0272c027a71f2b85b081f02,192.168.3.131,52213,72.14.213.102,443,6,11,1139,40,434,103.54545454545455,114.18833218245885,1295981562.322663,1295981562.388289,0.06562590599060059,3.719329833984375e-05,0.02210211753845215,0.005965991453690963,0.009356832095693574,6,729,40,434,121.5,142.83761176011495,1295981562.322663,1295981562.387463,0.06480002403259277,0.0001819133758544922,0.023791074752807617,0.006480002403259277,0.010439355263857213,5.0,410.0,40.0,193.0,82.0,57.89300475877893,1295981562.344559,1295981562.388289,0.04373002052307129,0.0008630752563476562,0.022333145141601562,0.008746004104614258,0.009920222077721547
105,2a55ff3f2aa9309cc23d59b0819ba1db,0d791bf2cb9c3c4a3226448a554c0913,192.168.3.131,58305,208.82.236.129,80,6,10,2281,40,1500,228.1,439.78414023245546,1295981564.037943,1295981564.196231,0.15828800201416016,9.5367431640625e-07,0.058328866958618164,0.015828800201416016,0.02470828593211002,5,607,40,435,121.4,156.86886242973782,1295981564.037943,1295981564.146919,0.10897612571716309,0.0002529621124267578,0.058413028717041016,0.01210845841301812,0.026896703696035123,5.0,1674.0,40.0,1500.0,334.8,582.6169925431287,1295981564.087377,1295981564.196231,0.10885381698608398,9.5367431640625e-07,0.05864381790161133,0.021770763397216796,0.027375342678337074
106,2a7e35b785eb3e844802b99ed58cc3bd,4d36d6211ac87330a82a18ead2dee452,192.168.3.131,56139,65.54.95.75,80,6,133,130245,40,1500,979.2857142857143,695.4101356129429,1295981597.366619,1295981603.287014,5.9203948974609375,,3.941779136657715,0.044514247349330356,0.3772869147531004,42,2370,40,718,56.42857142857143,103.33628479436464,1295981597.366619,1295981603.272963,5.906343936920166,0.0002200603485107422,3.941848039627075,0.04474502982515277,0.6663510576164341,91.0,127875.0,40.0,1500.0,1405.2197802197802,356.887177117868,1295981597.378694,1295981603.287014,5.90831995010376,,3.941812038421631,0.06492659285828307,0.4560743858062602
107,2b17171f9462957e735f3383d365d77c,a5df7adcf5679d67576122d63fb49e3f,172.16.255.1,50983,66.209.190.84,7457,17,1,56,56,56,56.0,,1295981789.072022,1295981789.072022,,,,,,1,56,56,56,56.0,,1295981789.072022,1295981789.072022,,,,,,,,,,,,,,,,,,
108,2c6fb3ec255234d2ff620f79fe14121d,087a6ad7f5ec9d15ae4de2e3e3618a20,172.16.255.1,10637,204.9.163.184,443,6,21,2080,40,615,99.04761904761905,164.46926943830317,1295981652.991973,1295981713.963653,60.97168016433716,2.86102294921875e-06,59.65340805053711,2.9034133411589123,12.98662842700774,10,1009,40,615,100.9,171.42779821254194,1295981652.991973,1295981713.888426,60.89645314216614,0.00017404556274414062,59.65350699424744,3.044822657108307,18.699529831218115,11.0,1071.0,40.0,596.0,97.36363636363636,157.85855160253303,1295981653.066025,1295981713.963653,60.89762806892395,2.86102294921875e-06,59.65345096588135,5.5361480062658135,17.85525237701509
109,2ca8262582a9e2918c2952132bbe094f,5f2a60450b5f5cfadf1fde23dd472d42,192.168.3.131,56497,65.54.95.140,80,6,44,33471,40,1500,760.7045454545455,690.0603260699042,1295981735.419755,1295981739.405951,3.9861960411071777,,3.5241148471832275,0.09059536457061768,0.5301086390015856,17,3265,40,898,192.05882352941177,326.6450620165448,1295981735.419755,1295981739.405951,3.9861960411071777,0.00013017654418945312,3.5241799354553223,0.09059536457061768,0.8463578971906622,27.0,30206.0,40.0,1500.0,1118.7407407407406,614.0334526170252,1295981735.431985,1295981739.405886,3.9739010334014893,,3.5241429805755615,0.14718151975561072,0.6754860894141523
110,2ecade71b1bed76e9f1fcce39988769d,b7e21b606f1bb69abafe192ab5ec4f66,192.168.3.131,57245,204.14.234.85,8443,6,120,101726,40,1500,847.7166666666667,684.0066786142434,1295981790.411613,1295981836.094684,45.68307089805603,,11.117888927459717,0.38069225748380026,1.7916642899519033,47,30151,40,1500,641.5106382978723,653.0406416709917,1295981790.411613,1295981835.957812,45.54619908332825,1.9073486328125e-06,11.254853963851929,0.3827411687674643,2.821821989684189,73.0,71575.0,40.0,1500.0,980.4794520547945,670.4621205237728,1295981790.452976,1295981836.094684,45.64170789718628,,11.156450033187866,0.6252288753039217,2.281677845769376
111,3053b79455f843148ec476973d488157,623ebe48a0bcd20e42d7c8801fa9720b,192.168.3.131,57243,204.14.234.85,443,6,251,204062,40,1500,812.9960159362549,687.1331197715011,1295981760.714717,1295981835.411132,74.69641518592834,,15.218254089355469,0.29759527962521254,1.560417578080033,103,63515,40,1500,616.6504854368932,653.6563882928668,1295981760.714717,1295981835.411132,74.69641518592834,9.5367431640625e-07,15.338979959487915,0.29759527962521254,2.415407454980544,148.0,140547.0,40.0,1500.0,949.6418918918919,676.6740203869889,1295981760.752239,1295981835.411102,74.65886306762695,,15.25816297531128,0.5044517774839659,2.0186342631872525
112,317557953977e20b5d44f35825393349,e056a37d3e446536458a17a6d3397145,172.16.255.1,50983,66.209.190.84,53679,17,1,56,56,56,56.0,,1295981662.446207,1295981662.446207,,,,,,1,56,56,56,56.0,,1295981662.446207,1295981662.446207,,,,,,,,,,,,,,,,,,
113,31a667ef2e5da2e898cfcb13fd672b59,6f3be7150b08b5cbe9c407fcdcd6acfb,10.0.2.15,2537,65.55.15.244,5480,6,24,11747,40,1393,489.4583333333333,459.24657312881016,1295981769.573326,1295981840.768701,71.19537496566772,1.621246337890625e-05,66.56050109863281,2.966473956902822,13.552588725875237,11,5486,40,933,498.72727272727275,417.67540483209314,1295981769.573326,1295981840.768701,71.19537496566772,0.04003000259399414,66.56050109863281,2.966473956902822,19.844415198337284,13.0,6261.0,40.0,1393.0,481.61538461538464,491.54803168726175,1295981769.61334,1295981774.040055,4.426715135574341,0.008430957794189453,3.9330132007598877,0.3405165488903339,1.074831464403636
114,3212ebbd285cb6fbd773fb1ebc700d61,ea2d402f15d3a4691d34917ba72753a9,192.168.3.131,56028,65.54.95.142,80,6,14,6298,40,1500,449.85714285714283,593.8467644029364,1295981569.628397,1295981583.2894,13.661003112792969,2.002716064453125e-05,9.873114109039307,0.9757859366280692,2.7310334484944576,7,914,40,662,130.57142857142858,216.99431009186603,1295981569.628397,1295981583.273698,13.645301103591919,0.0002689361572265625,9.873114109039307,1.0496385464301476,3.6579686226306505,7.0,5384.0,40.0,1500.0,769.1428571428571,674.0435400458571,1295981569.643092,1295981583.2894,13.646308183670044,0.0007789134979248047,9.888854026794434,1.9494725976671492,3.664935668732342
115,324975f1049a1b8d9f7d3d76596a4cca,8b1318f6f5bf624995974b0087749b03,72.14.213.103,80,192.168.3.131,57900,6,4,160,40,40,40.0,,1295981651.935157,1295981661.443336,9.508178949356079,4.00543212890625e-05,9.485354900360107,2.3770447373390198,4.466069153572568,2,80,40,40,40.0,,1295981651.935157,1295981661.443336,9.508178949356079,9.508178949356079,9.508178949356079,2.3770447373390198,,2.0,80.0,40.0,40.0,40.0,,1295981651.935197,1295981661.420552,9.485354900360107,9.485354900360107,9.485354900360107,4.742677450180054,
116,325999f69b8746724de4e549f6517adb,08a9c207f3ad7c23c4eb80f9e82cc4f6,192.168.3.131,56408,65.54.95.75,80,6,11,1655,40,1064,150.45454545454547,292.7224449065464,1295981707.272124,1295981711.121136,3.8490118980407715,1.4066696166992188e-05,2.9013569355010986,0.34991017254916107,0.8647575521316718,6,1276,40,1064,212.66666666666666,380.75305499613376,1295981707.272124,1295981711.107985,3.8358609676361084,0.0005321502685546875,2.9013710021972656,0.38358609676361083,1.0974924642455706,5.0,379.0,40.0,207.0,75.8,65.76442807475786,1295981707.286164,1295981711.121136,3.8349719047546387,0.002355813980102539,3.097813129425049,0.7669943809509278,1.2689813824646103
117,32e0039a1cce46b6b050c261bebccd5d,7197dcbad232c3c3827a780ce16ae516,192.168.3.131,58464,208.82.236.129,80,6,17,10049,40,1500,591.1176470588235,682.0507038554815,1295981632.28861,1295981632.611954,0.32334399223327637,1.1920928955078125e-06,0.14940881729125977,0.01902023483725155,0.03852851973624113,7,913,40,661,130.42857142857142,216.64444679365914,1295981632.28861,1295981632.562542,0.27393198013305664,0.00040411949157714844,0.16985177993774414,0.01712074875831604,0.059975226172251046,10.0,9136.0,40.0,1500.0,913.6,710.9254813269812,1295981632.33938,1295981632.611954,0.27257394790649414,1.1920928955078125e-06,0.149885892868042,0.027257394790649415,0.04672620267992142
118,33da30419c9a9f56daca297c103ae2ad,6c294319a6f7e0edc48cde61fa23a7a6,192.168.3.131,56167,12.129.210.71,80,6,9,3445,40,1500,382.77777777777777,514.3897739129081,1295981607.802337,1295981607.94101,0.1386730670928955,3.0040740966796875e-05,0.047654151916503906,0.01540811856587728,0.022061859707582895,5,1096,40,924,219.2,352.43064565953966,1295981607.802337,1295981607.896274,0.09393715858459473,0.00015497207641601562,0.0484771728515625,0.01174214482307434,0.023311822115927246,4.0,2349.0,40.0,1500.0,587.25,604.0096750052933,1295981607.847333,1295981607.94101,0.09367704391479492,0.0007929801940917969,0.04796314239501953,0.02341926097869873,0.021554980088678073
119,3415ffb6dbd823cf7ff661d3f8487f9a,772cf493d8b747672106d9d86100a657,192.168.3.131,52202,72.14.213.102,443,6,131,75416,40,1470,575.6946564885496,616.8237019476668,1295981562.221106,1295981802.430292,240.20918583869934,,239.9993851184845,1.8336579071656438,20.968081558566816,45,3082,40,222,68.4888888888889,42.58566384867211,1295981562.221106,1295981802.41171,240.19060397148132,5.698204040527344e-05,240.00028800964355,1.8476200305498562,35.767230378366826,86.0,72334.0,40.0,1470.0,841.0930232558139,611.1943821257054,1295981562.242126,1295981802.430292,240.18816590309143,,239.9994261264801,2.792885650035947,25.877770978518182
120,34271b7e4d9a00fc4a5b6d2cb3561535,2b40ee7ce5698fc8e01af1fa91eb2b0a,10.0.2.15,57632,10.0.2.3,53,17,4,598,72,227,149.5,77.5,1295981663.533829,1295981773.647346,110.11351704597473,0.11351704597473145,109.88648295402527,27.528379261493683,51.74747238969482,2,144,72,72,72.0,,1295981663.533829,1295981773.533829,110.0,110.0,110.0,36.666666666666664,,2.0,454.0,227.0,227.0,227.0,,1295981663.647346,1295981773.647346,110.0,110.0,110.0,55.0,
121,34505fb485b9f8c98c5d7e3a94a29e48,afa394dd05d9ea6b15295ad3bc2c9bfc,172.16.255.1,50983,209.105.148.72,56138,17,2,490,45,445,245.0,200.0,1295981650.560251,1295981650.672324,0.11207294464111328,0.11207294464111328,0.11207294464111328,0.05603647232055664,,1,445,445,445,445.0,,1295981650.560251,1295981650.560251,,,,,,1.0,45.0,45.0,45.0,45.0,,1295981650.672324,1295981650.672324,,,,,
122,345f65520cfaf58faa4aefd05678f821,acfbe2239d60b6fd2766ef07a6f1e616,10.0.2.15,1095,192.168.3.90,139,6,26,1684,40,93,64.76923076923077,26.156787164957766,1295981649.457418,1295981825.181417,175.7239990234375,1.0013580322265625e-05,44.2760009765625,6.758615347055288,14.154066168205928,12,798,40,93,66.5,26.5,1295981649.457418,1295981825.181417,175.7239990234375,0.0005321502685546875,44.2760009765625,6.758615347055288,17.674898431937553,14.0,886.0,40.0,93.0,63.285714285714285,25.76661342409861,1295981649.457721,1295981825.073799,175.61607789993286,1.0013580322265625e-05,44.38392210006714,12.54400556428092,17.327012819561105
123,350efab40a308766e9dc197f72982d89,49b23870e450ce2fb9033d399f6c1b6b,192.168.3.131,57248,204.14.234.85,8443,6,92,77363,40,1500,840.9021739130435,687.0232902162938,1295981799.816511,1295981836.050773,36.234261989593506,,12.89066195487976,0.3938506737999294,2.033951965372925,33,23253,40,1500,704.6363636363636,654.370704787238,1295981799.816511,1295981835.913865,36.09735417366028,1.9073486328125e-06,13.018156051635742,0.39667422168857447,3.3509137628666283,59.0,54110.0,40.0,1500.0,917.1186440677966,693.0401481447769,1295981799.8593,1295981836.050773,36.19147300720215,,12.928797960281372,0.6134147967322398,2.5312292885195347
124,3577c501d0922c8b306d1f50e793fe79,9e9885ef74c8d9ba0aa34f1fed40eb6b,10.0.2.15,54795,10.0.2.3,53,17,4,540,57,213,135.0,78.0,1295981659.567918,1295981769.571449,110.0035309791565,0.0035309791564941406,109.9964690208435,27.500882744789124,51.8511682479391,2,114,57,57,57.0,,1295981659.567918,1295981769.567918,110.0,110.0,110.0,36.666666666666664,,2.0,426.0,213.0,213.0,213.0,,1295981659.571449,1295981769.571449,110.0,110.0,110.0,55.0,
125,35aab9f8600f430fa650c963f6570e9c,004103cd20dd66c9afbbdff8f7e9299f,192.168.3.131,56041,65.54.95.140,80,6,37,26504,40,1500,716.3243243243244,690.9257422474714,1295981569.750368,1295981583.286132,13.53576397895813,9.5367431640625e-07,9.874155044555664,0.36583145889076024,1.6851377804313392,16,2457,40,642,153.5625,234.49546071033018,1295981569.750368,1295981583.273119,13.522750854492188,0.0001380443572998047,9.874155044555664,0.37563196818033856,2.518373991754122,21.0,24047.0,40.0,1500.0,1145.095238095238,611.6037391864508,1295981569.769279,1295981583.286132,13.516853094100952,9.5367431640625e-07,9.887221097946167,0.6436596711476644,2.218766041197252
126,35aec68e96ed829f55dd604108a80588,4baa1f7cc82c38933345b86d5bc2d92f,172.16.255.1,50983,156.26.54.15,4300,17,2,133,54,79,66.5,12.5,1295981640.481058,1295981640.554903,0.07384514808654785,0.07384514808654785,0.07384514808654785,0.036922574043273926,,1,54,54,54,54.0,,1295981640.481058,1295981640.481058,,,,,,1.0,79.0,79.0,79.0,79.0,,1295981640.554903,1295981640.554903,,,,,
127,367c44f7c262bec47ed1a5df6cd075f9,0758ac041fb47450f9991d39dd6459c7,192.168.3.131,56501,65.54.95.140,80,6,18,11364,40,1500,631.3333333333334,637.9501025419883,1295981735.492108,1295981739.407717,3.9156088829040527,1.3828277587890625e-05,3.594597101211548,0.21753382682800293,0.8417915193948601,8,2047,40,898,255.875,370.4626963339224,1295981735.492108,1295981739.407717,3.9156088829040527,0.0001251697540283203,3.5946860313415527,0.21753382682800293,1.2405286723107516,10.0,9317.0,40.0,1500.0,931.7,647.900617378931,1295981735.505054,1295981739.407628,3.902574062347412,0.0007498264312744141,3.5946199893951416,0.3902574062347412,1.118524353461757
128,377ba586a72afe2f780084e1bc5e3415,913628047705e9d30e33ceb00bd7b62b,172.16.255.1,10654,128.241.90.211,80,6,45,37192,40,1500,826.4888888888889,701.0744966667546,1295981658.525822,1295981754.079936,95.55411410331726,2.86102294921875e-06,60.12332510948181,2.123424757851495,10.219837018656673,18,1610,40,522,89.44444444444444,136.6387053600448,1295981658.525822,1295981754.079936,95.55411410331726,0.00011801719665527344,60.12332510948181,2.123424757851495,15.84121137445822,27.0,35582.0,40.0,1500.0,1317.851851851852,450.7051022156697,1295981658.631385,1295981693.755026,35.12364101409912,2.86102294921875e-06,34.576237201690674,1.3008755931147822,6.645195753136226
129,3780388541264abc3420196503cdd424,ae38fa2a0a0a63935710da3198093675,172.16.255.1,50983,95.86.252.198,6192,17,4,760,48,593,190.0,232.71978858704733,1295981655.215026,1295981665.948095,10.73306918144226,0.24911117553710938,10.2220778465271,2.683267295360565,4.698294788002165,2,119,59,60,59.5,0.5,1295981655.215026,1295981665.686215,10.471189022064209,10.471189022064209,10.471189022064209,3.49039634068807,,2.0,641.0,48.0,593.0,320.5,272.5,1295981655.464137,1295981665.948095,10.483958005905151,10.483958005905151,10.483958005905151,5.241979002952576,
130,379679dfc8b0fcf4ebaa57f1cab11748,e4c4f2c5a08b2fd1623d890fd80ca73f,192.168.3.131,57145,208.50.77.97,5480,6,3,120,40,40,40.0,,1295981764.807078,1295981764.886503,0.07942509651184082,3.409385681152344e-05,0.0793910026550293,0.026475032170613606,0.03967845439910889,2,80,40,40,40.0,,1295981764.807078,1295981764.886503,0.07942509651184082,0.07942509651184082,0.07942509651184082,0.026475032170613606,,1.0,40.0,40.0,40.0,40.0,,1295981764.886469,1295981764.886469,,,,,
131,37e35e1261094b7a4e389cca5181a98d,aca292779d1af5f2703c4d589aaa33d8,172.16.255.1,50983,82.226.125.157,45834,17,2,106,46,60,53.0,7.0,1295981660.823232,1295981661.021447,0.19821500778198242,0.19821500778198242,0.19821500778198242,0.09910750389099121,,1,60,60,60,60.0,,1295981660.823232,1295981660.823232,,,,,,1.0,46.0,46.0,46.0,46.0,,1295981661.021447,1295981661.021447,,,,,
132,382acca664de3fa02ae11d6fc9b6fc16,5ebe7e21a6764a25da512620cd333080,10.0.2.15,2544,207.46.113.78,5443,6,29,11085,40,1500,382.2413793103448,445.1823071098117,1295981774.709267,1295981815.218042,40.50877499580383,,36.929059982299805,1.396854310200132,6.852870318419875,13,3170,40,1500,243.84615384615384,396.36014046160795,1295981774.709267,1295981815.218042,40.50877499580383,6.103515625e-05,36.92924189567566,1.396854310200132,10.152204754731164,16.0,7915.0,40.0,1365.0,494.6875,450.95838482475295,1295981774.764727,1295981812.095844,37.331116914749146,,36.92908596992493,2.3331948071718216,9.204641890142135
133,389771615d9b12c53857ae59a60f32c4,b5345cbd5762430f171a6d02293e4821,172.16.255.1,50983,114.46.199.16,59468,17,4,291,46,136,72.75,36.88749788207381,1295981663.97399,1295981666.214851,2.240860939025879,0.2624361515045166,1.7122619152069092,0.5602152347564697,0.6825777184400729,2,109,49,60,54.5,5.5,1295981663.97399,1295981665.948688,1.9746980667114258,1.9746980667114258,1.9746980667114258,0.6582326889038086,,2.0,182.0,46.0,136.0,91.0,45.0,1295981664.236426,1295981666.214851,1.9784247875213623,1.9784247875213623,1.9784247875213623,0.9892123937606812,
134,39e6610752e5f5caf5bfc912b498f229,8e52bc65908e4469d832fd810652cdc3,192.168.3.131,56055,65.54.95.39,80,6,30,14000,40,1500,466.6666666666667,555.2400882100962,1295981571.17124,1295981583.292983,12.121742963790894,9.5367431640625e-07,6.873976945877075,0.4040580987930298,1.3845719789757123,15,3419,40,699,227.93333333333334,265.95876037878924,1295981571.17124,1295981583.274123,12.102882862091064,0.00022602081298828125,6.873976945877075,0.41734078834796773,1.8938120138952779,15.0,10581.0,40.0,1500.0,705.4,657.1619587285923,1295981571.183765,1295981583.292983,12.109218120574951,9.5367431640625e-07,6.8928680419921875,0.80728120803833,1.924503913399765
135,3a069f0397243fc13a6b8be9fde9a228,28383ba87a81a7eba2f14aa1db15198d,10.0.2.15,2546,91.103.140.2,80,6,8,1125,40,564,140.625,182.35058095602548,1295981665.884747,1295981730.768911,64.88416385650635,0.00019216537475585938,64.35768795013428,8.110520482063293,22.489951566130742,5,732,40,564,146.4,208.8229872403898,1295981665.884747,1295981730.768911,64.88416385650635,0.0007569789886474609,64.35768795013428,8.110520482063293,27.791953585523,3.0,393.0,40.0,309.0,131.0,125.87559996546855,1295981666.079491,1295981666.285227,0.2057361602783203,0.0013990402221679688,0.20433712005615234,0.06857872009277344,0.10146903991699219
