Unnamed: 0,flow_id,bwd_pkt_flow_id,src_ip,src_port,dst_ip,dst_port,proto,bi_pktTotalCount,bi_octetTotalCount,bi_min_ps,bi_max_ps,bi_avg_ps,bi_std_dev_ps,bi_flowStart,bi_flowEnd,bi_flowDuration,bi_min_piat,bi_max_piat,bi_avg_piat,bi_std_dev_piat,f_pktTotalCount,f_octetTotalCount,f_min_ps,f_max_ps,f_avg_ps,f_std_dev_ps,f_flowStart,f_flowEnd,f_flowDuration,f_min_piat,f_max_piat,f_avg_piat,f_std_dev_piat,b_pktTotalCount,b_octetTotalCount,b_min_ps,b_max_ps,b_avg_ps,b_std_dev_ps,b_flowStart,b_flowEnd,b_flowDuration,b_min_piat,b_max_piat,b_avg_piat,b_std_dev_piat
143,3bff98df27e750e3864a78e9c84c699c,651fa1347c4a7665a8ac1b0f8953b569,192.168.3.131,57233,204.14.234.101,8443,6,6,4723,40,1500,787.1666666666665,611.200571734753,1295981760.825557,1295981761.1125472,0.2869899272918701,1.9073486328125e-06,0.1992459297180176,0.04783165454864502,0.07361409127883095,4,3631,40,1500,907.75,623.4662681332487,1295981760.825557,1295981761.1125472,0.2869899272918701,1.9073486328125e-06,0.28697896003723145,0.04783165454864502,0.13528059415826524,2.0,1092.0,40.0,1052.0,546.0,506.0,1295981760.872623,1295981760.913301,0.04067802429199219,0.04067802429199219,0.04067802429199219,0.02033901214599609,0.0
144,3d157bc8fef7bd9f6b341643fe7a7b97,a9c045bda29d7f56d4ed4219c50b3af6,192.168.3.131,57201,208.50.77.134,80,6,3,120,40,40,40.0,0.0,1295981779.6069472,1295981779.688848,0.08190107345581055,2.9087066650390625e-05,0.08187198638916016,0.02730035781860352,0.04092144966125488,2,80,40,40,40.0,0.0,1295981779.6069472,1295981779.688848,0.08190107345581055,0.08190107345581055,0.08190107345581055,0.02730035781860352,0.0,1.0,40.0,40.0,40.0,40.0,0.0,1295981779.688819,1295981779.688819,0.0,0.0,0.0,0.0,0.0
145,3d83aa78d47a715743aa24ab29950e06,ef66a4850ab93d4eb840e9b5da053c8b,192.168.3.131,56050,66.235.139.121,80,6,4,184,40,52,46.0,6.0,1295981570.986149,1295981583.3957849,12.4096360206604,5.698204040527344e-05,12.379401206970215,3.1024090051651,5.828592251216268,2,92,40,52,46.0,6.0,1295981570.986149,1295981571.016384,0.03023481369018555,0.03023481369018555,0.03023481369018555,0.01007827123006185,0.0,2.0,92.0,40.0,52.0,46.0,6.0,1295981571.016327,1295981583.3957849,12.37945818901062,12.37945818901062,12.37945818901062,6.18972909450531,0.0
146,3d893136e6cf97aa95bf11a3c122dd6b,5060c24333b3f68a7fb51afc0a0b71f7,172.16.255.1,10639,204.9.163.181,443,6,47,33636,40,1500,715.6595744680852,677.5300661176858,1295981654.196898,1295981659.065583,4.868685007095337,5.0067901611328125e-06,2.91738510131836,0.1035890427041561,0.4365308854178167,19,4235,40,1069,222.8947368421053,363.1763229496749,1295981654.196898,1295981659.065583,4.868685007095337,0.0005719661712646483,2.9176809787750244,0.1035890427041561,0.6691080306021796,28.0,29401.0,40.0,1500.0,1050.0357142857142,635.9759363227769,1295981654.272099,1295981658.294258,4.0221590995788565,5.0067901611328125e-06,2.917411088943481,0.14364853927067348,0.5477458281634264
147,3db655dfd1712f0066700cacaa7fe887,fde71e71b3acf6ddf93869e448f9d9a4,192.168.3.131,56111,65.54.95.75,80,6,14,5058,40,1500,361.28571428571433,538.0640467150233,1295981590.606893,1295981603.2878401,12.680946826934814,2.9087066650390625e-05,8.876780986785889,0.9057819162096296,2.463746867484644,7,952,40,700,136.0,230.2892591006859,1295981590.606893,1295981603.273135,12.666241884231567,0.0003740787506103516,8.876780986785889,0.9743262987870436,3.2799680436946748,7.0,4106.0,40.0,1500.0,586.5714285714286,651.5254313955073,1295981590.620169,1295981603.2878401,12.667670965194702,0.0007750988006591798,8.891546964645388,1.8096672807421004,3.3221917580549256
148,3dbcab14428a0b0946d674060fa551ce,3d033781209756b4cf2ee3ada4297610,172.16.255.1,50983,188.231.175.85,21827,17,2,287,50,237,143.5,93.5,1295981645.064893,1295981645.309499,0.24460601806640625,0.24460601806640625,0.24460601806640625,0.12230300903320312,0.0,1,50,50,50,50.0,0.0,1295981645.064893,1295981645.064893,0.0,0.0,0.0,0.0,0.0,1.0,237.0,237.0,237.0,237.0,0.0,1295981645.309499,1295981645.309499,0.0,0.0,0.0,0.0,0.0
149,3de921cd0e4a1aee47c709c232a3fd33,d2b461eed6d15deb929a5bbe7186857c,192.168.3.131,52152,72.14.213.147,443,6,306,118197,40,1470,386.2647058823529,545.4321233413244,1295981542.928128,1295981787.792377,244.86424899101257,0.0,91.6299409866333,0.8002099640229169,5.87656021789311,90,8311,40,616,92.34444444444445,98.23544971265169,1295981542.928128,1295981787.792377,244.86424899101257,0.0007631778717041017,91.6299409866333,0.8002099640229169,10.634849712244707,216.0,109886.0,40.0,1470.0,508.73148148148147,605.3416024655688,1295981542.946723,1295981787.792339,244.84561610221863,0.0,91.64974403381348,1.1335445189917528,6.9742700717996104
150,3e676210b492bf13cb8b09984a5747cf,b47ed370c30e6b213a90cf0a49dfed4f,72.14.213.101,80,192.168.3.131,57024,6,4,160,40,40,40.0,0.0,1295981659.8361108,1295981661.446589,1.6104779243469238,7.104873657226562e-05,1.5849387645721436,0.40261948108673096,0.7412001833891491,2,80,40,40,40.0,0.0,1295981659.8361108,1295981661.446589,1.6104779243469238,1.6104779243469238,1.6104779243469238,0.40261948108673096,0.0,2.0,80.0,40.0,40.0,40.0,0.0,1295981659.836182,1295981661.4211211,1.5849387645721436,1.5849387645721436,1.5849387645721436,0.7924693822860718,0.0
151,3ea58d0eb9cd1f6faa0a103f318e194c,68d3b6d9275ef0f48c09a995874f25be,172.16.255.1,50983,92.255.161.104,43708,17,4,605,45,445,151.25,169.83576625669872,1295981650.5614529,1295981655.5132198,4.9517669677734375,0.2542111873626709,4.414435863494873,1.2379417419433594,1.9543705016933328,2,513,68,445,256.5,188.5,1295981650.5614529,1295981655.259009,4.697555780410767,4.697555780410767,4.697555780410767,1.5658519268035889,0.0,2.0,92.0,45.0,47.0,46.0,1.0,1295981650.844573,1295981655.5132198,4.668647050857544,4.668647050857544,4.668647050857544,2.334323525428772,0.0
152,3eb33e323ca03bc8ccd4898346d49323,9a02cfe6c802515916ecb1f6db536cbf,174.36.30.111,5480,192.168.3.131,49206,6,3,506,40,238,168.66666666666666,91.07262059599593,1295981780.724369,1295981780.797048,0.07267904281616211,0.001180887222290039,0.07149815559387207,0.024226347605387367,0.035158634185791016,2,278,40,238,139.0,99.0,1295981780.724369,1295981780.797048,0.07267904281616211,0.07267904281616211,0.07267904281616211,0.024226347605387367,0.0,1.0,228.0,228.0,228.0,228.0,0.0,1295981780.72555,1295981780.72555,0.0,0.0,0.0,0.0,0.0
153,3ff065c12e3cfd3d63e31ab3cb989e1c,9ed2a5120bbd4ec867c69a36b70fceae,192.168.3.131,56233,65.54.95.68,80,6,44,35986,40,1500,817.8636363636364,717.7758763553467,1295981636.7348368,1295981643.290466,6.555629014968872,1.9073486328125e-06,3.604620933532715,0.1489915685220198,0.6868416365900518,16,1329,40,717,83.0625,163.7076161751493,1295981636.7348368,1295981643.2778368,6.542999982833862,0.00035500526428222656,3.604660034179688,0.15216279029846191,1.1084869281294478,28.0,34657.0,40.0,1500.0,1237.75,556.2836907935168,1295981636.747224,1295981643.290466,6.54324197769165,1.9073486328125e-06,3.6046528816223145,0.2336872134889875,0.8557452552885318
154,400c4404a92b43dafbcce0bf837f0034,8c8b0564b615c07e2f702daf957aadaa,192.168.3.131,52402,72.14.213.132,443,6,36,27661,40,1470,768.3611111111112,672.9084118287396,1295981653.153059,1295981653.22589,0.0728309154510498,9.5367431640625e-07,0.020527124404907227,0.0020230809847513838,0.005333092920662615,13,1552,40,852,119.3846153846154,218.53129980413067,1295981653.153059,1295981653.22589,0.0728309154510498,0.0002279281616210937,0.021398067474365238,0.0020230809847513838,0.008286603055181061,23.0,26109.0,40.0,1470.0,1135.1739130434785,556.0057594457652,1295981653.171864,1295981653.225849,0.053984880447387695,9.5367431640625e-07,0.021758079528808597,0.0023471687151038127,0.005733411445142965
155,404e0763ef898b9be5646c62cd70d399,0e044256a1d2968d4fd2443d627edb2b,172.16.255.1,50983,111.250.201.8,62599,17,2,544,60,484,272.0,212.0,1295981661.755259,1295981662.0177028,0.2624440193176269,0.2624440193176269,0.2624440193176269,0.13122200965881348,0.0,1,60,60,60,60.0,0.0,1295981661.755259,1295981661.755259,0.0,0.0,0.0,0.0,0.0,1.0,484.0,484.0,484.0,484.0,0.0,1295981662.0177028,1295981662.0177028,0.0,0.0,0.0,0.0,0.0
156,40e86e235b3e5eccfc3bd33b506c3bb9,e7127b8247651d1198ad4fc22daf8e15,192.168.3.131,57242,66.235.136.89,8443,6,6,263,40,63,43.83333333333334,8.571593913749194,1295981764.807211,1295981765.167864,0.3606531620025635,2.8133392333984368e-05,0.2981951236724853,0.060108860333760575,0.11388817533566302,4,183,40,63,45.75,9.959292143521044,1295981764.807211,1295981765.136733,0.3295221328735352,2.8133392333984368e-05,0.2981951236724853,0.06590442657470702,0.1337971186152769,2.0,80.0,40.0,40.0,40.0,0.0,1295981764.8385,1295981765.167864,0.3293640613555908,0.3293640613555908,0.3293640613555908,0.1646820306777954,0.0
157,4118953bb446488fe98f9e67e6c96b02,25dca71a83c9e5c2f44f3cc7e9bf4c4b,192.168.3.131,57231,204.14.234.101,443,6,11,6717,40,1500,610.6363636363636,675.5679459438384,1295981837.977888,1295981838.228889,0.2510008811950684,1.1920928955078123e-06,0.2010960578918457,0.0228182619268244,0.05961683472868432,6,3380,40,1500,563.3333333333334,666.250870335058,1295981837.977888,1295981838.228889,0.2510008811950684,4.0531158447265625e-06,0.20885109901428225,0.0228182619268244,0.0809220286467487,5.0,3337.0,40.0,1500.0,667.4,682.266106442347,1295981838.0141618,1295981838.027793,0.013630867004394531,1.1920928955078123e-06,0.007783889770507811,0.0027261734008789057,0.0032250467833084178
158,416f6514859b75ade0bfffd2761fe609,2651765c18d650bec5d7cf5bed94dd4b,192.168.3.131,55950,72.14.213.102,80,6,9,1815,40,984,201.66666666666663,315.0604880195407,1295981542.708292,1295981542.766777,0.05848503112792969,4.696846008300781e-05,0.01993107795715332,0.006498336791992188,0.00801032974064975,5,1156,40,984,231.2,376.4286917863728,1295981542.708292,1295981542.761168,0.05287599563598633,0.0003540515899658203,0.01993107795715332,0.006609499454498291,0.007780793600978837,4.0,659.0,40.0,527.0,164.75,209.20250357010548,1295981542.727058,1295981542.766777,0.0397191047668457,0.005697011947631836,0.02142500877380371,0.009929776191711426,0.006436986304240293
159,420729bcd6ad10704a746bd4e2862cb7,d6ef85b3d8ff5fab729de868195e697a,172.16.255.1,50983,188.163.1.229,50709,17,2,100,46,54,50.0,4.0,1295981789.0546849,1295981789.2762802,0.22159481048583984,0.22159481048583984,0.22159481048583984,0.11079740524291992,0.0,1,46,46,46,46.0,0.0,1295981789.0546849,1295981789.0546849,0.0,0.0,0.0,0.0,0.0,1.0,54.0,54.0,54.0,54.0,0.0,1295981789.2762802,1295981789.2762802,0.0,0.0,0.0,0.0,0.0
160,4246d2a8aa1bd83ddaad9e62d6c8cc9a,f4f2658a9a2f38c44571fc7185ced87a,172.16.255.1,50983,10.1.1.2,50023,17,3,453,151,151,151.0,0.0,1295981735.096783,1295981741.185782,6.088999032974242,2.0487060546875,4.040292978286743,2.029666344324748,0.9957934617996216,3,453,151,151,151.0,0.0,1295981735.096783,1295981741.185782,6.088999032974242,2.0487060546875,4.040292978286743,2.029666344324748,0.9957934617996216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,435c934520b6d886d58828a8d97d532a,d223e26883c4a87b08611cd826f473e9,172.16.255.1,54052,239.255.255.250,1900,17,2,321,160,161,160.5,0.5,1295981644.3377302,1295981644.3378038,7.414817810058594e-05,7.414817810058594e-05,7.414817810058594e-05,3.707408905029297e-05,0.0,2,321,160,161,160.5,0.5,1295981644.3377302,1295981644.3378038,7.414817810058594e-05,7.414817810058594e-05,7.414817810058594e-05,3.707408905029297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,43eae02414e53bb275ae0ccbfb339205,a4643040144e047a5ac59e3c1fdef7d6,172.16.255.1,50983,24.192.137.36,45156,17,2,651,60,591,325.5,265.5,1295981666.267226,1295981666.352616,0.08539009094238281,0.08539009094238281,0.08539009094238281,0.042695045471191406,0.0,1,60,60,60,60.0,0.0,1295981666.267226,1295981666.267226,0.0,0.0,0.0,0.0,0.0,1.0,591.0,591.0,591.0,591.0,0.0,1295981666.352616,1295981666.352616,0.0,0.0,0.0,0.0,0.0
